,seller_id,review_medie,order_count,product_count,fatturato,best_seller_category,fatturato_medio_per_prodotto,media_deltatime,seller_autonomous_community_x,seller_city
556,8a207b6080964f3c1fc9d35bd6096ba4,4,2,3,553.7,bedroom decor,184.5666667,22.5,Andalucía,Huelva
557,fa1c13f2614d7b5c4749cbc52fecda94,3.964221825,557,586,194042.03,jewelry,331.129744,13.27468582,Andalucía,Cádiz
558,bf100ecb7997df312b285358fb32f92c,3.529411765,20,21,1991.9,comics,94.85238095,9.7,Galicia,Ourense
559,3504c0cb71d7fa48d967e0e4c94d59d9,3.5,52,52,2349.94,comics,45.19115385,7.269230769,Andalucía,Málaga
560,164a5a8794e6d42e14f55e447b12a3bc,5,1,1,73.99,kids,73.99,13,Galicia,Coruña
561,de09d00cfc265b8804c7df34075a68fa,4.666666667,3,3,784.0,fashion & shoes,261.3333333,6.333333333,Comunidad de Madrid,Madrid
562,638cba8be1fb599bbb76fd6948351eb3,4.125,16,26,598.2,sport outdoors,23.00769231,8,Andalucía,Huelva
563,2f73e04d12cdf0c945ded66bb3fcf6c7,4.333333333,3,3,1359.0,lawn garden,453,14,Castilla-La Mancha,Toledo
564,fbc14c0cf93505ef89f64665ffa4a7b5,3.941176471,17,19,12227.82,home audio,643.5694737,11.64705882,Andalucía,Córdoba
565,c3ee2331a724e6fc02c4b698b57a73f3,4.5,2,3,1347.0,health household,449,6,Comunidad de Madrid,Madrid
566,e9874ae10b2d60d43917b6bbfa13a599,5,1,1,199.0,kitchen & dining,199,7,Galicia,Ourense
567,df47da4ae86fa4db890d05aaf24e21d8,5,3,5,310.5,home accessories,62.1,5.666666667,Comunidad de Madrid,Madrid
568,ddd51ae8cda92f3995a51fc0f0f3eec7,3.8,8,25,842.7,home accessories,33.708,8.125,Cataluña,Barcelona
569,e644cbadf7eeb30d0d29f335ce7d52ec,4.714285714,7,10,878.9,sport outdoors,87.89,6.857142857,Comunidad de Madrid,Madrid
570,2bdb95a56a36ebbc6640337ac5eac174,5,1,1,89.9,beauty & personal care,89.9,6,Comunidad de Madrid,Madrid
571,34d1ca11b242c0fee2c834ae8d788566,3.864864865,38,41,13422.24,computer accessories,327.3717073,13.02631579,Comunidad de Madrid,Alcorcón
572,324583d68897f5ddbaf38f6248322176,4.333333333,2,4,84.0,furniture,21,21,Andalucía,Huelva
573,96493fab2fbb13a14d0c0e8772eef5c3,4.131147541,62,64,18969.0,computer accessories,296.390625,13.35483871,Comunidad de Madrid,Madrid
574,d4ffeb15b67e81ff9af2b4252d99fb7e,4.2,11,12,1400.4,fragrance,116.7,9.272727273,Andalucía,Cádiz
575,b5d034ac251546e25afe9067f05c1539,2,1,1,69.9,kids,69.9,12,Andalucía,Córdoba
576,8a1ff5c35f6595a73fef4c7b96e4908a,3,2,2,1598.0,kids,799,10,Galicia,Coruña
577,a150c540f572d0fb53992264bc5c10b5,5,1,1,119.9,videogame console,119.9,11,Andalucía,Sevilla
578,7c1fea10b5b006671d608b1d7c446ec4,4.272727273,12,12,423.6,cell phones,35.3,17.08333333,Andalucía,Málaga
579,b6e1504972665f739dec4facb9943775,4.071428571,14,14,1484.48,0,106.0342857,11,Andalucía,Almería
580,f76a3b1349b6df1ee875d1f3fa4340f0,3.913043478,23,23,4160.79,home accessories,180.903913,17.2173913,Comunidad de Madrid,Madrid
581,99eaacc9e6046db1c82b163c5f84869f,4.129032258,62,70,13139.17,cell phones,187.7024286,14.91935484,Andalucía,Málaga
582,8603f0038fe0e52fedd3382d266723de,4.5,10,10,2355.0,monitors,235.5,21.2,Castilla y León,Palencia
583,d98eec89afa3380e14463da2aabaea72,3.908536585,163,185,6968.53,kids,37.66772973,8.484662577,Comunidad Valenciana,Valencia
584,ab75b89cc49c9ab3160d0c91565a442a,#N/D,#N/D,1,37.98,book,37.98,#N/D,Andalucía,Málaga
585,08084d990eb3f53af056ccbc1730c8a7,4.4,11,11,372.5,television & video,33.86363636,8.454545455,Comunidad de Madrid,Madrid
586,d85efbc8eff2b7adf524e2820569adc8,5,1,1,55.0,book,55,3,Comunidad de Madrid,Madrid
587,23613d49c3ac2bd302259e55c06c050c,3.936507937,61,72,4293.0,furniture,59.625,14.32786885,Andalucía,Jaén
588,87d3c3aeb3ead335511b3ce315eb341e,4.285714286,15,15,749.35,toys games,49.95666667,6.466666667,Comunidad de Madrid,Madrid
589,93b9a99027bd8bd6af682aff18dd19bf,4.105263158,18,20,1953.0,furniture,97.65,11.77777778,Andalucía,Almería
590,0bf0150d5b9d60d9cd2906003332f085,3.864864865,38,62,5774.6,furniture,93.13870968,13.68421053,Comunidad de Madrid,Madrid
591,7ecef8194babfec876ca720714327841,3.714285714,7,8,990.5,hardware,123.8125,10.14285714,Andalucía,Málaga
592,87b4428a334b8f676fd9a7f3bf544fb5,5,1,1,29.99,beauty & personal care,29.99,7,Andalucía,Sevilla
593,30829ded4523ab9224b93bc49a62c95f,4.318181818,18,31,6911.71,computer accessories,222.9583871,12.05555556,Comunidad Valenciana,Alicante
594,dcb7367a92f5ffb89f1e2152ed260285,3,1,1,79.9,home security systems,79.9,10,Andalucía,Sevilla
595,513a54369b6a8a6602fcb0e129c6d78d,4.5,2,2,47.8,computer accessories,23.9,3,Andalucía,Granada
596,5075aaa8404020ae6aa8bf4792099b41,3.8,10,23,1822.8,coffee machines,79.25217391,11.8,Comunidad de Madrid,Alcalá de Henares
597,d354c38a7182125a748cb10474fe963b,3.846153846,16,20,1610.33,sport outdoors,80.5165,14.0625,Cataluña,Gerona
598,4be9ae93c4fc0f41713d71a4194ee1b3,5,1,1,109.9,sport outdoors,109.9,11,Comunidad de Madrid,Madrid
599,e0487761face83d64fcada2408959a36,5,2,2,49.25,cell phones,24.625,3.5,Comunidad de Madrid,Madrid
600,9996ae921c50e8dff411ac69c0b4bb8b,4,2,4,29.7,furniture,7.425,14.5,Andalucía,Málaga
601,c3cfdc648177fdbbbb35635a37472c53,3.903345725,271,302,43048.18,sport outdoors,142.5436424,9.760147601,Galicia,Coruña
602,c8cc60ffd415254af5d9b9f34f32c369,4.25,8,9,722.2,pet supplies,80.24444444,5.375,Andalucía,Sevilla
603,1ce3ae5a399804d1a87e706f8a813c3e,4,39,49,2563.0,furniture,52.30612245,14.64102564,Castilla y León,León
604,5f26c1408a65b42a7224cd463bdf3292,4.1,10,10,1139.8,beauty & personal care,113.98,6.4,Galicia,Pontevedra
605,e59e575a175fadcadf8479e191770425,3,1,1,199.9,home appliances,199.9,5,Cataluña,Lleida
606,2138ccb85b11a4ec1e37afbd1c8eda1f,4.041237113,368,427,12357.03,cell phones,28.93918033,11.28804348,Comunidad de Madrid,Madrid
607,83d458c0d6d4f94295d63f091460bd60,#N/D,#N/D,1,89.9,toys games,89.9,#N/D,Andalucía,Huelva
608,ef30892870c278497523264be1be2241,4.125,8,9,783.2,book,87.02222222,7.75,Andalucía,Granada
609,d5b9a084373da994a6e37f732169a853,4.166666667,6,6,1769.0,kids,294.8333333,20.33333333,Andalucía,Córdoba
610,e9c2dc0dd4ac38448289be644ac94f42,4.5,2,3,118.39,toys games,39.46333333,6.5,Castilla y León,Salamanca
611,fe87f472055fbcf1d7e691c00b1560dc,4.5,6,6,1085.8,home accessories,180.9666667,6,Andalucía,Málaga
612,5a32c398a06c345440bf2a683b017ad3,5,1,2,79.8,book,39.9,12,Cataluña,Barcelona
613,f46490624488d3ff7ce78613913a7711,4.153846154,78,91,5802.85,beauty & personal care,63.76758242,10.19230769,Andalucía,Cádiz
614,4d0041cdbe51b4617d95c70b19decc74,4.5,8,8,5235.2,automotive,654.4,6.875,Comunidad de Madrid,Móstoles
615,db46ca7bce82b11f7e247539271fc390,3.944444444,16,19,933.97,pet supplies,49.15631579,8.125,Cataluña,Barcelona
616,ad420dd0c4f92f8af951ac24b86d0cf5,3.651162791,41,46,4705.29,beauty & personal care,102.288913,15.26829268,Comunidad de Madrid,Getafe
617,e8b4225284fbb02d16f200513f1f395d,4.034482759,29,31,5788.52,kids,186.7264516,10.06896552,Andalucía,Cádiz
618,f61c63d13f7cd800549d5acdd390ae72,4.076923077,26,26,3072.3,home accessories,118.1653846,11.73076923,Andalucía,Málaga
619,054694fa03fe82cec4b7551487331d74,4.111111111,18,22,9983.1,home lighting,453.7772727,32.55555556,Andalucía,Sevilla
620,dc50afafdfa325eadc890c7fa42a8f4e,5,4,4,424.2,ceiling fans,106.05,6,Galicia,Lugo
621,376d67b61dce0c990155286e7ae486a4,5,1,1,94.0,beauty & personal care,94,14,Comunidad de Madrid,Madrid
622,7994b065a7ffb14e71c6312cf87b9de2,4.2,5,7,453.0,sofa,64.71428571,8.8,Castilla-La Mancha,Cuenca
623,a9415cf907dfa12f9ed18693244f5329,5,1,2,210.0,health household,105,11,Comunidad de Madrid,Leganés
624,b7d5b4b87af9d42b601865d3f3810bff,5,1,2,1049.0,lawn garden,524.5,9,Castilla y León,Valladolid
625,7315baebc0572ff220d226283dc66728,4,2,2,49.85,0,24.925,8,Andalucía,Cádiz
626,4125d9385a25e82d2f72d3a0fd55bc3f,4,1,1,42.9,home accessories,42.9,9,Andalucía,Almería
627,c8b0e2b0a7095e5d8219575d5e7e1181,4.13253012,82,87,12170.21,automotive,139.8874713,10.13414634,Andalucía,Córdoba
628,38102b031c2a15e54623d711bfc753d3,4,7,11,457.0,furniture,41.54545455,23.71428571,Baleares,Palma de Mallorca - Mallorca
629,160e4f13fd3a64b1b86807be88b5ffb0,5,4,4,886.0,home lighting,221.5,14.5,Galicia,Pontevedra
630,8ccf3cf69651cc1d8a02c8bfaf3b8568,5,2,2,250.0,computer accessories,125,26,Andalucía,Córdoba
631,391fc6631aebcf3004804e51b40bcf1e,4.048638132,490,606,39951.95,furniture,65.92731023,14.34285714,Andalucía,Granada
632,33cbbec1e7e1044aaf11d152172c776f,3.866666667,15,16,730.67,home lighting,45.666875,8.466666667,Comunidad Valenciana,Valencia
633,da03c298e3999e9d828591fc2179d109,4.75,4,5,787.7,pet food,157.54,9.75,Comunidad de Madrid,Madrid
634,49383af7ab774e4e8f3000f49c83dc4b,4.714285714,7,11,660.0,kitchen & dining,60,7.714285714,Andalucía,Sevilla
635,8a2d12a90e92f012ce5226fc6592b653,3.764705882,18,19,1594.65,home accessories,83.92894737,9.111111111,Galicia,Coruña
636,52956b80ae65fda598f06f6b9943e7a9,2.666666667,3,3,792.0,fragrance,264,25.66666667,Galicia,Lugo
637,762ed976527cddf02787edba70fffa2a,3,3,4,179.8,furniture,44.95,7.666666667,Galicia,Ourense
638,7994081388d55b9cf976c050653dd359,5,1,6,1020.0,computer accessories,170,13,Comunidad de Madrid,Madrid
639,585175ec331ea177fa47199e39a6170a,4,1,1,3549.0,computers tablets,3549,8,Comunidad de Madrid,Getafe
640,e59aa562b9f8076dd550fcddf0e73491,4.289855072,68,84,31574.3,agriculture suppliers,375.8845238,13.83823529,Galicia,Coruña
641,e84ad2127668df3aafc6b73531a0beb8,4.263157895,19,23,987.0,comics,42.91304348,10.47368421,Comunidad de Madrid,Madrid
642,1a6245add4353f18ed55138808906979,#N/D,#N/D,1,30.0,0,30,#N/D,Andalucía,Granada
643,e9779976487b77c6d4ac45f75ec7afe9,4.133647799,627,754,43162.95,sport outdoors,57.24529178,9.708133971,Andalucía,Cádiz
644,6b90f847357d8981edd79a1eb1bf0acb,3.977272727,44,47,3322.08,beauty & personal care,70.68255319,5.386363636,Andalucía,Cádiz
645,48328ec9a579151d9cc6a86d4a59336c,1,1,1,1099.0,comics,1099,21,Comunidad Valenciana,Castellón
646,73a63f72308aa20a46f4b1632018f196,4.333333333,24,39,9606.8,lawn garden,246.3282051,11.54166667,Galicia,Coruña
647,f62d7bb4a613ec758a03342d46b580b2,4.25,32,32,24665.0,camera & photo,770.78125,13.875,Comunidad de Madrid,Madrid
648,252e76235acb79183cfca6e34f13337d,2,2,2,261.2,furniture,130.6,12.5,Andalucía,Málaga
649,7c5b05cbdb5542049f38d90d7815b97d,3.727272727,20,24,1038.96,oral care,43.29,7.35,Comunidad de Madrid,Madrid
650,db4350fd57ae30082dec7acbaacc17f9,3.7578125,128,146,3331.31,cell phones,22.81719178,10.6328125,Comunidad de Madrid,Madrid
651,845e8036c3f7bf62099352f5ed910240,4.333333333,19,25,1584.6,kitchen & dining,63.384,7.842105263,Cataluña,Barcelona
652,712efd3b68f9686dc856b84abd0f21ae,1,1,1,139.0,kids,139,7,Galicia,Coruña
653,3364a91ec4d56c98e44174de954b94f6,4.2,5,5,3579.94,automotive,715.988,17,Principado de Asturias,Oviedo
654,b00af24704019bd2e1b335e70ad11f7c,5,1,1,189.0,sport outdoors,189,15,País Vasco,Bilbao
655,4324dd16853115efb0fd9d0d131ba6f4,4.384615385,12,19,1052.25,computer accessories,55.38157895,13.16666667,Andalucía,Málaga
656,0a198e95d32b1be2da9424c962a6ebfa,5,1,1,69.99,lawn garden,69.99,16,Comunidad de Madrid,Fuenlabrada
657,d1a1b40ec554c593a1a99366746289dd,#N/D,#N/D,1,49.7,automotive,49.7,#N/D,Galicia,Pontevedra
658,55a5b51f93f2b70ea513f5a047b0262a,4.459459459,37,40,4002.3,sport outdoors,100.0575,13.72972973,Comunidad de Madrid,Torrejón de Ardoz
659,6426d21aca402a131fc0a5d0960a3c90,3.555555556,23,23,1209.64,kitchen & dining,52.59304348,11,Andalucía,Granada
660,8a432f4e5b471f8da497d7dc517666e2,4.14,93,109,7555.0,kitchen & dining,69.31192661,7.784946237,Andalucía,Sevilla
661,da3fede3469bf49b7293ce3fc45b294d,5,1,1,44.9,book,44.9,11,Andalucía,Jaén
662,c092292535a57dacd95a8765f5518f87,3,1,1,125.0,toys games,125,8,Cataluña,Tarragona
663,20a8b0dc55da94fe74d112082427c84f,2.571428571,7,7,407.4,kids,58.2,8.142857143,Andalucía,Sevilla
664,bfd27a966d91cfaafdb25d076585f0da,4.178571429,113,118,19921.0,toys games,168.8220339,12.44247788,Andalucía,Almería
665,fadb07c842a2aef5d5a676b85f220e71,3.714285714,7,7,398.75,sport outdoors,56.96428571,6.571428571,Andalucía,Huelva
666,6b15924333bd1a741595fe981ea04822,3.904761905,20,22,614.32,beauty & personal care,27.92363636,7.95,Andalucía,Almería
667,1c83418358f249c9d6affa52d579db0e,4,1,1,24.9,cd vinyl,24.9,10,Comunidad de Madrid,Madrid
668,04e38a233f726ef161074ab1c9b0399a,3.631578947,19,28,1352.2,sport outdoors,48.29285714,12.05263158,Comunidad de Madrid,Madrid
669,1b4b28463457a256e9a784ebe2a8f630,3,1,1,699.42,automotive,699.42,14,Andalucía,Almería
670,db7ed69a53aa9fb1c01930ba54a88bbe,5,1,1,109.0,sport outdoors,109,4,Andalucía,Granada
671,f664f98bfda2eaf266a23ff144e7a872,5,1,1,153.99,0,153.99,3,Comunidad de Madrid,Madrid
672,7ade73f1b9b4e965f9009a4c3a7e2c15,4.269230769,25,29,1880.3,computer accessories,64.83793103,9.6,Andalucía,Huelva
673,a369d693961cb93b61ca2cc518872a85,4.083333333,11,19,2597.0,tools home improvement,136.6842105,11.09090909,Andalucía,Huelva
674,fb8904a8ea99f8831b64ce27db2c1765,4.5,2,2,278.0,0,139,11.5,Andalucía,Almería
675,2ef086a599b597572aca4433b7ed6b3d,5,1,1,49.0,beauty & personal care,49,11,Castilla y León,Valladolid
676,134285d1f41da5c13a756ee8142c8a4e,4.333333333,3,4,1572.7,automotive,393.175,8.333333333,Comunidad de Madrid,Madrid
677,9ed65337433adfbedefd23dd76eaa494,3.8,5,6,1262.6,sport outdoors,210.4333333,8.2,Comunidad de Madrid,Madrid
678,aec99834ab5d38ead22766ada8497e87,5,1,1,459.0,home emergency kits,459,7,Galicia,Pontevedra
679,b8578d2d823bd8e251f6fdd02b40902d,3.857142857,8,8,1255.6,sport outdoors,156.95,10.125,Castilla y León,León
680,d9d43faf741ceaa8da52fdbb81d9e0e3,4.5,4,8,210.0,book,26.25,9.25,Andalucía,Granada
681,964ff64dc05b13811c6d0f41e0aa5f6b,1,1,1,180.0,tools home improvement,180,7,Comunidad de Madrid,Madrid
682,96e5dc09087bad639b4ee193104ec2e5,4,2,2,101.9,beauty & personal care,50.95,7.5,Cataluña,Tarragona
683,24c1de8d9551c0b4fbc53317d53efda8,5,1,1,355.0,sport outdoors,355,13,La Rioja,Logroño
684,0336182e1b3e92f029d5354832045fdf,#N/D,#N/D,#N/D,29.8,furniture,#N/D,#N/D,Andalucía,Granada
685,c03121937e54a93fcc1825c3098bbb6e,3.285714286,7,7,1043.0,book,149,11.28571429,Galicia,Coruña
686,b87a7ea0c30fad2dd6781b74a0064859,3.666666667,9,9,515.4,automotive,57.26666667,15.11111111,Comunidad de Madrid,Madrid
687,84c945f15571830c1a91a33978e94009,5,1,2,51.98,home accessories,25.99,11,Comunidad de Madrid,Madrid
688,2d378dbb39815785238c0139c7647fb7,4.5,2,2,1154.0,sofa,577,19.5,Castilla y León,Salamanca
689,0b0ddbc7b9d9584f442c7ac92b0ff6c9,3.333333333,3,3,1416.76,automotive,472.2533333,12,Andalucía,Cádiz
690,51209b446b2073894bdc0face6c73ffc,2,2,4,359.6,furniture,89.9,10,Castilla-La Mancha,Toledo
691,5996cddab893a4652a15592fb58ab8db,1,1,1,810.0,lawn garden,810,5,Andalucía,Sevilla
692,aa8af66c623d7d544dfe4bb85b5ebe3b,5,1,1,99.0,fabric,99,8,Comunidad de Madrid,Alcorcón
693,1690cada046eb7e92c12f98b1f8a8167,4,10,11,1959.0,automotive,178.0909091,7.2,Comunidad de Madrid,Madrid
694,385799a1cddbd26dfeb9157356a42282,2.6,4,7,633.93,sport outdoors,90.56142857,8.75,Comunidad de Madrid,Madrid
695,42b729f859728f5079499127a9c2ef37,4.205882353,101,132,4118.86,beauty & personal care,31.20348485,7.762376238,Comunidad de Madrid,Madrid
696,556a6409838156ea299c9d1f9e2dde43,3,4,4,1362.8,home accessories,340.7,7.5,Galicia,Coruña
697,179d859f51292aac5c10806a356f7af9,3.555555556,18,19,404.47,television & video,21.28789474,8.777777778,Andalucía,Jaén
698,934ed5cd1b9c1c7382d0a94a94b9e639,1,1,1,125.85,0,125.85,13,Galicia,Coruña
699,be3b4b0f050a6aa1b2d901c4b77e979f,5,3,8,578.2,home accessories,72.275,8,Galicia,Ourense
700,6806dad1da97bfb5a9038eac6881f706,4.1,10,14,1477.0,automotive,105.5,16.9,Galicia,Ourense
701,94231344608e603693b0a8891143f65d,3.666666667,3,3,722.0,home accessories,240.6666667,12.66666667,Andalucía,Cádiz
702,446cc09cdbb130904da114e807dbec40,4.666666667,3,3,252.8,event & party supplies,84.26666667,4,Comunidad de Madrid,Madrid
703,47efca563408aae19bb7206c2d969ea9,4.25,11,13,2522.0,automotive,194,13.72727273,Comunidad de Madrid,Leganés
704,00ab3eff1b5192e5f1a63bcecfee11c8,5,1,1,98.0,beauty & personal care,98,9,Comunidad de Madrid,Madrid
705,71271995e85f5b8530be99ed54a91b89,3.166666667,6,8,776.0,home accessories,97,12,Comunidad Valenciana,Valencia
706,a435b009cd956ea60748b5cfbddf2e24,3.666666667,3,3,361.18,fragrance,120.3933333,30.33333333,Andalucía,Málaga
707,11938fcc75f6902fea1d0a6f72b54a57,5,2,2,594.98,kitchen & dining,297.49,22.5,Castilla y León,Segovia
708,9b76ad3d04236f76bc71c59470305e13,5,1,3,394.7,home accessories,131.5666667,8,Andalucía,Málaga
709,d7ab82074b5f1dfba46db123df101bff,4,1,3,38.67,0,12.89,5,Andalucía,Cádiz
710,9c0e69c7bf2619675bbadf47b43f655a,4.105882353,145,206,33702.78,computer accessories,163.6057282,14.84137931,Andalucía,Huelva
711,94d76e96eedd976258cd3278ce56d5f2,3,1,1,385.61,sport outdoors,385.61,7,Andalucía,Huelva
712,52f976b17ea7f2f087f56dcc419328f6,4.833333333,6,6,7630.0,sport outdoors,1271.666667,10.33333333,Galicia,Coruña
713,4e326052e5dbba8adcd512f3450a307e,2.666666667,3,6,570.0,seasonal decor,95,18,Comunidad de Madrid,Madrid
714,3586b8580d9c917874e053a1bb37b5ff,3.777777778,36,43,1524.7,book,35.45813953,13.5,Andalucía,Granada
715,6edacfd9f9074789dad6d62ba7950b9c,3.912195122,196,221,13147.1,furniture,59.48914027,9.107142857,Andalucía,Cádiz
716,52831e5990d0771cb4951d6f12928167,5,1,1,65.0,sport outdoors,65,5,Andalucía,Málaga
717,9e7c5f4d7770eab65738cca38f9efccf,4,2,2,184.8,toys games,92.4,7,Comunidad de Madrid,Madrid
718,4677a5437afda5fa7140b927b07be1cc,3.545454545,11,11,3415.7,automotive,310.5181818,12.36363636,Galicia,Ourense
719,3e8bd881d92466e63ba9e3e809cd3c50,3.5,7,10,2242.28,television & video,224.228,12.71428571,Cataluña,Barcelona
720,4a1917ef994878940e1fb03eeb787ad7,5,2,3,768.0,home audio,256,10,Región de Murcia,Murcia
721,334cab711dee080b079fa5779b584783,4,10,21,1069.7,furniture,50.93809524,8.6,Andalucía,Córdoba
722,9dd59e43f0c9f0553244e8f9c2fb247e,3.9,10,10,356.3,fragrance,35.63,13.1,Galicia,Lugo
723,ccf8813e5a7d6c84d865cd38bfc2b130,3.884615385,25,26,2635.5,furniture,101.3653846,11.52,Andalucía,Sevilla
724,8d956fec2e4337affcb520f56fd8cbfd,4.128712871,203,228,11015.19,sport outdoors,48.31223684,9.201970443,Andalucía,Granada
725,e5a3438891c0bfdb9394643f95273d8e,4.065789474,208,254,7738.35,fashion & shoes,30.46594488,15.72115385,Andalucía,Sevilla
726,f9f68daa2af419d38f745478bcb3da1a,3,1,2,22.4,sport outdoors,11.2,12,Andalucía,Cádiz
727,138dbe45fc62f1e244378131a6801526,4.02,47,59,1125.56,home accessories,19.07728814,6.425531915,Comunidad de Madrid,Madrid
728,5058e8c1e82653974541e83690655b4a,4.142857143,57,71,10022.82,office products,141.1664789,27.35087719,Andalucía,Córdoba
729,cd2169d9f31ff6fbb9ca3373b0c9e354,4,1,1,569.0,kids,569,15,Cataluña,Lleida
730,15aec03fe4cf30dfa574cf550f5ff5ff,#N/D,#N/D,1,28.9,beauty & personal care,28.9,#N/D,Cataluña,Barcelona
731,9674754b5a0cb32b638cec001178f799,4.182926829,83,96,5069.92,home lighting,52.81166667,8.301204819,Comunidad de Madrid,Madrid
732,c161d1327ebc3a156c09582ab2f59f6c,4,2,3,52.99,fragrance,17.66333333,3.5,Comunidad de Madrid,Madrid
733,4d232b78ab7ef10393dc3807d827bc0d,4.8,5,5,1475.0,automotive,295,6,Comunidad de Madrid,Madrid
734,23ff42c4bf1f8f16cddb19d8b972974a,4.5,2,3,174.7,sport outdoors,58.23333333,11.5,Comunidad de Madrid,Alcalá de Henares
735,d3dcf0604eabf0224fbd5948b5e02f69,4.444444444,9,9,2902.3,toys games,322.4777778,17.55555556,Comunidad de Madrid,Madrid
736,49067458c68f7701fd334ce326accbe0,3.939393939,15,34,1047.65,tools home improvement,30.81323529,12.46666667,Comunidad de Madrid,Móstoles
737,dfa0c4c6229ab200a4a1336b4d7128ff,4.075949367,74,88,4777.1,home accessories,54.28522727,9.716216216,Castilla y León,Valladolid
738,35281d148dcf7134bae913c57db4e6da,5,1,1,119.99,home accessories,119.99,6,Comunidad de Madrid,Madrid
739,76833248bbc0e65a0293ec62023e4396,5,2,2,2399.98,business office,1199.99,18.5,Andalucía,Málaga
740,48e5ee06fb2dc74df1c711a9b6dfac2a,4,1,3,57.0,hardware,19,11,Comunidad de Madrid,Alcalá de Henares
741,2cb6eb1b7185064167657fa09f541105,5,6,7,1217.9,furniture,173.9857143,8.166666667,Comunidad de Madrid,Madrid
742,0f7eea709efdf942b5f95c7516dbacd7,5,3,3,195.74,beauty & personal care,65.24666667,8.333333333,Andalucía,Granada
743,54583ab379489add547fe47b628db589,4.5,10,10,2240.0,kids,224,5,Andalucía,Granada
744,51e0557bc7b86de13e946c60ee91ce39,4,1,1,45.8,beauty & personal care,45.8,10,Comunidad de Madrid,Madrid
745,0bebbb2cea103a4a020c95d43fd7d754,4.444444444,9,9,1367.2,beauty & personal care,151.9111111,5.777777778,Comunidad de Madrid,Madrid
746,9da1ca0bef29ee170e541927a5aeabdc,4.5,6,6,1484.4,comics,247.4,16.66666667,Andalucía,Málaga
747,6c7d50c24b3ccd2fd83b44d8bb34e073,4.026548673,107,133,8699.34,furniture,65.40857143,12.08411215,Andalucía,Sevilla
748,3faf68a3b0af94b10bac70d86077be49,3.142857143,7,7,1322.93,0,188.99,16.28571429,Andalucía,Granada
749,05feb94f19d094d4b0f9281f0b1d4c99,3.833333333,6,6,9353.0,lawn garden,1558.833333,15.16666667,Andalucía,Jaén
750,f650a9708fa1bab22bdd8d3a818cc415,4,4,5,507.75,furniture,101.55,15.5,Castilla y León,Valladolid
751,5cbbd5a299cab112b7bf23862255e43e,4.138888889,34,41,2726.06,home accessories,66.48926829,10.82352941,Galicia,Ourense
752,07d75e33f2750d97d467fb57e4dfdd8a,4,2,2,722.4,computer accessories,361.2,11.5,Comunidad de Madrid,Madrid
753,8a8835a43bda99fd37310ad76c457510,2.5,2,3,224.34,automotive,74.78,7.5,Andalucía,Almería
754,ca3bd7cd9f149df75950150d010fe4a2,4,67,137,9731.85,home accessories,71.03540146,13.65671642,Comunidad de Madrid,Madrid
755,323ce52b5b81df2cd804b017b7f09aa7,4.185185185,28,30,2554.2,book,85.14,17.39285714,Comunidad de Madrid,Madrid
756,ebd1417732defaf66c50b5a800eb293e,5,1,1,309.0,comics,309,6,Galicia,Ourense
757,76ea5315acb3f5f7ade3cd261faf922a,4.714285714,14,15,1087.06,automotive,72.47066667,8.928571429,Comunidad de Madrid,Madrid
758,4b1eaadf791bdbbad8c4a35b65236d52,4.6,5,8,1849.79,videogame console,231.22375,22.6,Andalucía,Granada
759,4cc43a222a0f94910728b62b97a8c5f8,5,1,1,108.5,fragrance,108.5,14,Andalucía,Granada
760,bc503e244f187939d10c92a5c8e378ce,4.25,6,19,637.67,computer accessories,33.56157895,11.83333333,Andalucía,Málaga
761,b6f52e346160519c24a23af05410ad32,5,1,1,129.9,beauty & personal care,129.9,12,Comunidad de Madrid,Madrid
762,70125af26c2d6d4ef401a1d02ae7701f,4.25,5,8,371.2,sport outdoors,46.4,10.4,Aragón,Zaragoza
763,c84592044b180dec206770c38603814b,4.571428571,14,15,511.94,television & video,34.12933333,12.64285714,Comunidad de Madrid,Madrid
764,1caf283236cd69af44cbc09a0a1e7d32,4.222222222,32,37,917.6,toys games,24.8,13.78125,Cataluña,Lleida
765,ba90964cff9b9e0e6f32b23b82465f7b,4.131578947,38,38,44212.5,camera & photo,1163.486842,9.973684211,Andalucía,Cádiz
766,5e9f5bd34e0830569f05c9d4f56e04a8,4,2,2,239.98,luggage,119.99,10,Comunidad Valenciana,Valencia
767,15fa791d5e017f66402dc28c44480657,3.25,8,8,1802.0,kids,225.25,11.375,Comunidad de Madrid,Madrid
768,20d83f3ef0e6925fd74bfd59170babf7,4.282608696,36,52,2903.6,fashion & shoes,55.83846154,9,Comunidad de Madrid,Madrid
769,59417c56835dd8e2e72f91f809cd4092,4.166666667,18,18,36459.0,home lighting,2025.5,12.72222222,Andalucía,Sevilla
770,a13580f0e8f782b7a543885a0ef99f08,3.9,10,10,1304.9,fragrance,130.49,25,Cataluña,Barcelona
771,ccada0ef508e698917a6eab263375905,4,3,3,172.8,0,57.6,10,Galicia,Lugo
772,4bde6149c15cf7e177b36fa060dd6de8,4,2,2,159.8,pet food,79.9,10.5,Comunidad Valenciana,Valencia
773,fe1bbc5feda5c8979a8a1b3b2512d5a6,4.125,8,10,724.72,sport outdoors,72.472,13.125,Comunidad de Madrid,Madrid
774,23a0ffca143a15b9b5bbdb7d552f626a,4.260869565,22,25,3718.51,lawn garden,148.7404,11.40909091,Andalucía,Sevilla
